Gene stable ID	Gene name
AGAP003494	
AGAP003495	
AGAP013468	
AGAP003497	
AGAP003496	
AGAP003498	
AGAP003500	
AGAP003501	
AGAP003502	HPX6
AGAP003499	
AGAP003489	
AGAP003488	
AGAP003485	
AGAP003484	
AGAP003503	
AGAP003506	
AGAP003508	
AGAP003510	
AGAP003509	
AGAP003507	
AGAP003504	
AGAP003512	
AGAP003514	
AGAP013231	
AGAP003516	NIT8492
AGAP003519	
AGAP012974	
AGAP003522	CYP329A1
AGAP003525	
AGAP003527	
AGAP003533	
AGAP003534	
AGAP003535	
AGAP013352	
AGAP003537	
AGAP003536	
AGAP003532	RpS3a
AGAP003531	IR41n
AGAP012951	IR41c
AGAP003530	OBP6
AGAP003526	
AGAP003524	
AGAP003523	
AGAP003521	
AGAP003517	
AGAP003515	NIT8537
AGAP003513	
AGAP003538	RpL36a
AGAP003540	
AGAP003541	
AGAP003542	
AGAP003543	
AGAP013362	
AGAP012993	
AGAP013361	
AGAP003539	
AGAP003544	
AGAP003545	Osk
AGAP003546	
AGAP013240	
AGAP003547	
AGAP003551	
AGAP003552	
AGAP003553	
AGAP003548	
AGAP003549	
AGAP003550	
AGAP013398	
AGAP003555	
AGAP003556	RpL3
AGAP003557	
AGAP003558	
AGAP003559	
AGAP003560	
AGAP003570	
AGAP003568	COE22933
AGAP003567	
AGAP003566	
AGAP003565	
AGAP003562	
AGAP003561	
AGAP003571	
AGAP003572	
AGAP003573	
AGAP003574	
AGAP013217	
AGAP003575	
AGAP003576	
AGAP003577	
AGAP003578	
AGAP003579	
AGAP001374	trio
AGAP001375	SRPN12
AGAP002481	
AGAP001377	SRPN11
AGAP001379	GPRCCK2
AGAP001389	
AGAP001390	
AGAP001394	
AGAP001395	
AGAP028451	
AGAP001397	
AGAP001398	
AGAP001400	
AGAP001402	
AGAP001404	
AGAP001406	
AGAP001408	RpL35
AGAP001409	OBP3
AGAP001407	
AGAP001405	
AGAP013257	
AGAP001403	
AGAP001401	
AGAP001399	
AGAP001396	
AGAP001393	
AGAP001392	
AGAP001391	
AGAP001388	
AGAP001387	
AGAP001386	
AGAP001384	
AGAP013014	
AGAP001382	DH31
AGAP013112	
AGAP001381	
AGAP001380	
AGAP003584	
AGAP003585	
AGAP003588	VATH
AGAP003589	
AGAP003591	
AGAP003594	
AGAP003595	
AGAP003596	
AGAP003598	
AGAP003601	
AGAP003602	
AGAP003605	
AGAP003607	
AGAP003610	
AGAP003608	CYP4AA1
AGAP003606	
AGAP003604	
AGAP003603	
AGAP003600	
AGAP003599	
AGAP003597	
AGAP003593	
AGAP003592	RpLP0
AGAP003590	
AGAP003587	
AGAP013333	
AGAP003586	
AGAP003583	
AGAP003582	
AGAP003581	
AGAP003580	
AGAP003611	
AGAP003613	
AGAP013432	
AGAP003615	
AGAP003616	
AGAP003619	
AGAP003620	
AGAP003621	
AGAP003623	
AGAP003624	
AGAP003625	CTL8
AGAP013153	
AGAP013221	
AGAP012946	
AGAP003627	
AGAP003630	
AGAP003631	GPRGRP2
AGAP003629	
AGAP003626	
AGAP003622	
AGAP003618	
AGAP003614	
AGAP003612	
AGAP013196	
AGAP003635	
AGAP003636	
AGAP003638	
AGAP003639	
AGAP003640	SP8905
AGAP003641	SP8907
AGAP003642	SP8898
AGAP003643	
AGAP003644	mRpS11
AGAP003646	
AGAP013307	
AGAP003632	
AGAP003633	
AGAP003645	
AGAP003647	
AGAP003648	
AGAP003649	
AGAP003650	
AGAP012992	
AGAP003652	
AGAP003655	
AGAP013179	
AGAP003656	
AGAP003657	
AGAP003654	GPRCAL3
AGAP013502	
AGAP003651	
AGAP003658	GPRALS1
AGAP003661	
AGAP003663	
AGAP013457	
AGAP013358	
AGAP003667	
AGAP003669	
AGAP003666	
AGAP003664	
AGAP003662	
AGAP013323	
AGAP003660	
AGAP003665	
AGAP003670	
AGAP003671	
AGAP003672	
AGAP003674	
AGAP003677	
AGAP003678	LST2
AGAP003679	
AGAP003680	ABCH2
AGAP003681	
AGAP013100	
AGAP013477	
AGAP003685	
AGAP003684	
AGAP003676	
AGAP003675	CRZ
AGAP013425	IR101
AGAP003689	CLIPC7
AGAP003691	
AGAP013146	APN5
AGAP013393	
AGAP013255	
AGAP013188	APN4
AGAP003697	
AGAP003699	
AGAP003700	
AGAP003702	
AGAP003703	
AGAP003705	
AGAP003707	
AGAP003706	
AGAP003704	
AGAP013281	
AGAP003701	
AGAP003698	
AGAP013001	
AGAP003695	
AGAP003692	
AGAP003688	
AGAP013274	
AGAP003687	
AGAP003686	
AGAP003709	
AGAP003710	
AGAP003711	
AGAP003716	
AGAP003717	
AGAP013180	
AGAP003722	ANXB10C
AGAP003725	
AGAP003726	
AGAP003723	
AGAP003721	ANXB10B
AGAP003720	
AGAP003719	
AGAP003718	
AGAP003715	
AGAP003712	Ast1
AGAP003713	
AGAP003728	
AGAP003730	
AGAP003731	
AGAP003732	
AGAP003734	
AGAP013187	
AGAP003727	
AGAP003729	
AGAP003733	
AGAP001411	
AGAP001410	
AGAP003735	
AGAP013455	
AGAP003739	
AGAP003742	
AGAP003744	
AGAP003746	
AGAP003749	
AGAP003750	
AGAP003751	CPAP1-C
AGAP003753	
AGAP003748	
AGAP003747	
AGAP003745	
AGAP003743	
AGAP003741	
AGAP003740	
AGAP003738	
AGAP003737	
AGAP003736	
AGAP003755	
AGAP003756	
AGAP013467	
AGAP012971	
AGAP013201	
AGAP003757	
AGAP003765	
AGAP003767	
AGAP003770	mRpL51
AGAP003772	
AGAP003773	
AGAP003775	
AGAP003776	
AGAP003777	
AGAP013256	
AGAP003778	
AGAP013148	
AGAP003781	
AGAP003783	
AGAP003782	
AGAP013016	
AGAP012979	
AGAP013492	
AGAP013123	
AGAP003780	
AGAP003779	
AGAP003774	
AGAP013038	
AGAP003771	
AGAP003769	
AGAP003768	RpS2
AGAP003766	
AGAP003764	
AGAP003763	
AGAP013346	
AGAP003762	
AGAP003760	
AGAP003759	
AGAP003758	
AGAP013194	
AGAP013142	
AGAP013051	
AGAP003754	
AGAP003787	
AGAP003789	
AGAP003790	ANXB9
AGAP003793	
AGAP003795	
AGAP003797	
AGAP003800	
AGAP003802	
AGAP003803	
AGAP003806	
AGAP003805	
AGAP003804	
AGAP003801	
AGAP003798	
AGAP003796	
AGAP003794	
AGAP003792	
AGAP003791	
AGAP003788	
AGAP003786	
AGAP003785	
AGAP003784	
AGAP013391	
AGAP013133	
AGAP003811	
AGAP003813	
AGAP003814	
AGAP003817	
AGAP013183	
AGAP003816	RpL30
AGAP003815	
AGAP003812	
AGAP003810	
AGAP003809	
AGAP003808	
AGAP003807	
AGAP003818	
AGAP003819	
AGAP003821	
AGAP003823	
AGAP003824	
AGAP003826	
AGAP003827	
AGAP003825	
AGAP003820	
AGAP003833	
AGAP003832	
AGAP003831	
AGAP003834	
AGAP003836	
AGAP003837	
AGAP003838	
AGAP003839	
AGAP003841	SG10
AGAP003844	
AGAP003845	
AGAP003846	
AGAP003848	
AGAP003849	
AGAP013408	
AGAP013342	
AGAP003847	
AGAP003843	
AGAP003842	
AGAP013134	
AGAP003851	
AGAP003853	
AGAP003855	
AGAP003856	
AGAP003857	
AGAP003858	APG6
AGAP003860	
AGAP003861	
AGAP003866	
AGAP003867	Med28
AGAP003870	Thoc7
AGAP003852	
AGAP003854	
AGAP013193	
AGAP003863	
AGAP003864	
AGAP003865	
AGAP003868	
AGAP003869	
AGAP013233	
AGAP003871	
AGAP003872	
AGAP003873	
AGAP003874	
AGAP003875	
AGAP003876	
AGAP013059	
AGAP003878	
AGAP003880	
AGAP003877	
AGAP003879	
AGAP001412	
AGAP001419	
AGAP001421	
AGAP001413	
AGAP013176	
AGAP001423	
AGAP001422	
AGAP001420	
AGAP001418	
AGAP001417	
AGAP001416	
AGAP001415	
AGAP001414	
AGAP013454	
AGAP003882	
AGAP003883	
AGAP003881	
AGAP003884	
AGAP003887	
AGAP003889	
AGAP003892	
AGAP003894	
AGAP003898	
AGAP003900	
AGAP003899	Sxl
AGAP003897	
AGAP003896	
AGAP003895	
AGAP003893	
AGAP003891	Thoc3
AGAP003890	
AGAP003886	
AGAP003885	
AGAP003901	
AGAP003903	
AGAP003904	
AGAP003906	
AGAP013070	
AGAP003902	
AGAP003905	
AGAP003907	
AGAP003910	
AGAP003911	
AGAP003913	
AGAP003909	
AGAP003912	
AGAP003914	
AGAP003917	
AGAP003920	
AGAP003923	Carm1
AGAP003925	
AGAP013418	
AGAP003926	
AGAP003927	
AGAP003930	
AGAP003931	
AGAP003929	MMP3
AGAP003928	
AGAP013479	
AGAP003924	
AGAP003922	
AGAP003921	
AGAP003919	
AGAP003918	
AGAP003933	
AGAP003935	
AGAP003940	
AGAP013032	
AGAP003942	
AGAP003944	
AGAP003945	
AGAP003943	
AGAP003941	
AGAP003939	
AGAP003938	
AGAP003936	
AGAP003934	
AGAP003960	
AGAP013252	
AGAP003965	
AGAP003966	
AGAP003968	
AGAP003970	
AGAP013271	
AGAP003969	
AGAP003967	
AGAP003963	
AGAP003962	
AGAP003961	
AGAP003972	GPRCIR
AGAP003975	
AGAP003977	
AGAP003980	
AGAP003982	
AGAP003983	
AGAP003984	
AGAP003981	
AGAP003979	
AGAP003976	
AGAP003974	
AGAP003971	
AGAP003987	
AGAP003992	
AGAP003994	
AGAP003997	
AGAP003999	
AGAP013423	SG9
AGAP013118	
AGAP003995	
AGAP013004	
AGAP003993	
AGAP013536	
AGAP013163	
AGAP003991	
AGAP013303	
AGAP003990	
AGAP003989	
AGAP003988	
AGAP001426	
AGAP001428	
AGAP001429	
AGAP001432	
AGAP013434	
AGAP002480	
AGAP001435	
AGAP001434	
AGAP001430	
AGAP013122	
AGAP001427	
AGAP001425	
AGAP001424	
AGAP004000	
AGAP004003	
AGAP004004	
AGAP004005	
AGAP013019	
AGAP004011	
AGAP004013	SP11838
AGAP004015	SP21408
AGAP013186	
AGAP004016	
AGAP004020	
AGAP004021	IR40a
AGAP004022	
AGAP004023	APG4A
AGAP004028	
AGAP004030	
AGAP004031	
AGAP004029	
AGAP004026	GPRMTH6
AGAP004025	GPRMTH5
AGAP004018	
AGAP004017	
AGAP004014	SP11706
AGAP004012	
AGAP004008	
AGAP004007	
AGAP004006	
AGAP004002	
AGAP013015	
AGAP004033	
AGAP004034	GPRNNA4
AGAP013324	
AGAP004035	GPRFSH
AGAP004032	
AGAP004038	HPX8
AGAP013096	
AGAP004036	HPX7
AGAP004046	
AGAP004048	
AGAP004049	
AGAP013150	
AGAP004050	
AGAP028445	
AGAP004052	
AGAP004056	
AGAP004054	
AGAP004055	
AGAP004057	
AGAP004059	
AGAP004061	
AGAP004064	
AGAP004065	
AGAP013420	
AGAP013121	
AGAP004067	Or58
AGAP004068	
AGAP004071	
AGAP004077	
AGAP004076	
AGAP004070	Thoc1
AGAP004069	
AGAP004066	
AGAP004063	Med4
AGAP004062	
AGAP004060	
AGAP004082	
AGAP004084	
AGAP004087	
AGAP004090	
AGAP004091	
AGAP004092	APG2
AGAP004094	
AGAP004095	
AGAP004078	
AGAP004079	
AGAP004080	
AGAP004083	
AGAP004081	
AGAP004085	
AGAP004086	
AGAP004088	
AGAP004089	
AGAP013315	
AGAP004093	
AGAP013472	
AGAP004096	
AGAP004098	
AGAP004101	Dnmt2
AGAP004103	
AGAP004106	
AGAP013211	
AGAP004107	
AGAP004104	
AGAP004102	
AGAP004100	
AGAP004099	
AGAP004097	
AGAP004109	
AGAP004110	
AGAP004114	Gr1
AGAP004116	
AGAP004115	
AGAP004117	
AGAP002476	
AGAP013446	
AGAP004108	
AGAP013081	
AGAP004112	
AGAP004113	
AGAP001440	
AGAP001441	
AGAP013284	
AGAP001442	
AGAP001444	
AGAP001445	
AGAP001448	
AGAP001449	
AGAP013329	
AGAP001450	
AGAP001447	
AGAP001446	
AGAP001443	CYP325J1
AGAP001438	
AGAP013537	
AGAP001126	
AGAP001127	
AGAP001132	
AGAP001134	
AGAP001136	
AGAP001139	mRpL19
AGAP001141	
AGAP001145	
AGAP001149	
AGAP001150	
AGAP001152	
AGAP001154	
AGAP013527	
AGAP001159	
AGAP012982	GPROP3
AGAP001167	
AGAP001168	
AGAP001171	Gr50
AGAP001172	Gr51
AGAP001173	Gr52
AGAP001175	GPRCAL2
AGAP013379	
AGAP013149	GPROP1
AGAP001177	
AGAP001176	
AGAP013066	
AGAP001174	
AGAP001170	Gr48
AGAP001169	Gr49
AGAP001166	
AGAP001165	
AGAP012985	GPROP4
AGAP001162	GPROP5
AGAP001161	GPROP6
AGAP001160	
AGAP001158	
AGAP001157	
AGAP028404	
AGAP001156	
AGAP001153	
AGAP001151	
AGAP001148	
AGAP001147	
AGAP001146	
AGAP001144	
AGAP001143	
AGAP013376	mRpL41
AGAP001140	
AGAP001138	
AGAP001135	
AGAP001133	
AGAP001130	
AGAP001137	Gr59
AGAP004119	
AGAP004121	
AGAP004122	
AGAP004123	GPRNPY2
AGAP004124	
AGAP004125	
AGAP004126	
AGAP004128	
AGAP004129	
AGAP004127	
AGAP004120	
AGAP004130	
AGAP004131	
AGAP004132	
AGAP004134	
AGAP013195	
AGAP012972	
AGAP013023	
AGAP004140	disp
AGAP004142	
AGAP013209	
AGAP012989	
AGAP004147	Exo5
AGAP004149	
AGAP004148	CLIPB5
AGAP004146	
AGAP004145	
AGAP004144	
AGAP004143	
AGAP004141	
AGAP013524	
AGAP004139	
AGAP004138	
AGAP004137	
AGAP004136	
AGAP004135	
AGAP004133	
AGAP012977	
AGAP004156	
AGAP004157	
AGAP004158	
AGAP004161	
AGAP004163	GSTD7
AGAP004160	
AGAP004159	
AGAP004154	
AGAP004153	
AGAP004152	
AGAP004151	
AGAP004150	
AGAP004162	
AGAP004164	GSTD1
AGAP004165	GSTD2
AGAP004167	
AGAP004169	
AGAP004170	
AGAP004173	GSTD5
AGAP004174	
AGAP013223	
AGAP004177	
AGAP004178	
AGAP004166	
AGAP004171	GSTD8
AGAP004172	GSTD9
AGAP004175	
AGAP004176	
AGAP004182	
AGAP004179	
AGAP004181	
AGAP004183	
AGAP004186	
AGAP004184	
AGAP004189	
AGAP004190	
AGAP004192	
AGAP004195	
AGAP004198	SRPN19
AGAP004200	
AGAP004199	
AGAP013350	
AGAP004197	
AGAP004196	
AGAP004194	
AGAP004191	Med22
AGAP013462	
AGAP004188	
AGAP004201	
AGAP013503	
AGAP013109	
AGAP004203	Vg
AGAP004205	
AGAP004206	
AGAP004209	
AGAP004210	
AGAP004211	
AGAP004215	
AGAP004202	
AGAP004204	
AGAP004207	Exo8
AGAP004208	
AGAP004212	Crc
AGAP004213	
AGAP004214	
AGAP004217	
AGAP004218	
AGAP004216	
AGAP013482	
AGAP004221	
AGAP004222	GPRNNA20
AGAP004223	GPR5HT7
AGAP004225	
AGAP004227	
AGAP004226	
AGAP004224	
AGAP004220	
AGAP004219	
AGAP004228	
AGAP004229	
AGAP001451	
AGAP004230	
AGAP001452	
AGAP001454	
AGAP001458	
AGAP001459	RpL17
AGAP001460	
AGAP001463	
AGAP001469	
AGAP001472	
AGAP001474	MSN
AGAP001475	
AGAP001478	NMDAR1
AGAP001480	
AGAP001481	
AGAP001483	
AGAP001485	
AGAP001486	
AGAP001487	
AGAP001484	
AGAP001482	
AGAP001477	
AGAP001476	
AGAP001473	
AGAP001471	
AGAP001470	
AGAP001468	
AGAP001467	
AGAP001466	
AGAP001464	
AGAP001462	
AGAP001461	
AGAP001455	
AGAP001453	
AGAP013431	
AGAP004234	
AGAP013213	
AGAP004236	
AGAP004239	
AGAP004243	
AGAP012952	
AGAP004232	
AGAP004233	
AGAP004235	
AGAP004237	
AGAP004238	
AGAP004240	CycC
AGAP004241	
AGAP004242	
AGAP013349	
AGAP004244	
AGAP004245	
AGAP013480	
AGAP004247	GPXH1
AGAP004248	GPXH3
AGAP013374	
AGAP012988	
AGAP004246	
AGAP004254	
AGAP004256	
AGAP004261	CRY2
AGAP004262	TO3
AGAP004263	TO1
AGAP004264	
AGAP012999	
AGAP013139	
AGAP004265	
AGAP004267	
AGAP013528	
AGAP004266	
AGAP013387	
AGAP004259	
AGAP004258	
AGAP004255	
AGAP004251	
AGAP004268	
AGAP004269	
AGAP004274	
AGAP004278	Or42
AGAP004270	
AGAP004271	
AGAP004272	GPRBOS
AGAP004273	
AGAP004275	
AGAP004280	
AGAP004282	
AGAP013162	
AGAP004285	
AGAP004284	
AGAP004286	
AGAP013057	
AGAP004283	
AGAP004281	
AGAP004289	
AGAP004290	
AGAP013168	
AGAP004291	
AGAP004293	
AGAP004294	
AGAP004295	
AGAP004297	
AGAP004300	
AGAP004302	
AGAP004301	
AGAP004299	
AGAP004298	
AGAP004296	
AGAP004292	
AGAP004288	
AGAP013415	
AGAP004287	
AGAP012980	
AGAP004310	
AGAP004309	
AGAP004311	
AGAP004312	
AGAP004315	
AGAP004316	
AGAP012966	
AGAP004319	
AGAP013475	
AGAP004321	
AGAP004323	
AGAP013088	
AGAP004324	
AGAP004322	
AGAP004320	
AGAP004318	CLIPC3
AGAP002477	
AGAP004314	
AGAP004313	Gr54
AGAP004308	
AGAP004307	
AGAP013294	
AGAP004306	
AGAP004303	
AGAP004329	
AGAP004330	
AGAP004331	
AGAP004334	SG5
AGAP004333	
AGAP004332	
AGAP004327	
AGAP004335	
AGAP004336	
AGAP004338	
AGAP013385	
AGAP004348	
AGAP004350	
AGAP004351	
AGAP004352	
AGAP004349	
AGAP004345	
AGAP004344	
AGAP004341	
AGAP004340	
AGAP004339	
AGAP004337	
AGAP004354	Or26
AGAP004355	Or27
AGAP004356	Or56
AGAP004357	Or57
AGAP004361	
AGAP004363	
AGAP004358	
AGAP004359	
AGAP004362	
AGAP004366	
AGAP004367	
AGAP001490	
AGAP001492	
AGAP001495	
AGAP001496	
AGAP001499	GPRMTN
AGAP001501	
AGAP001503	
AGAP001505	
AGAP001504	
AGAP001512	
AGAP001514	
AGAP001513	
AGAP013005	
AGAP013185	
AGAP001511	
AGAP001510	
AGAP001509	
AGAP001508	
AGAP001507	
AGAP001506	
AGAP001502	
AGAP001500	
AGAP001498	GPROPDR
AGAP001497	
AGAP001491	
AGAP001488	
AGAP004369	
AGAP004370	
AGAP004371	
AGAP004372	
AGAP004373	
AGAP004374	
AGAP004376	
AGAP004375	
AGAP004377	
AGAP004378	GSTD11
AGAP004379	GSTD6
AGAP004386	
AGAP004391	
AGAP013338	
AGAP004394	
AGAP004395	
AGAP004402	
AGAP004404	mRpS24
AGAP004403	
AGAP004401	
AGAP004400	
AGAP004399	
AGAP004397	
AGAP004396	
AGAP004392	
AGAP004384	
AGAP004383	GSTD10
AGAP004382	GSTD3
AGAP004381	GSTD4
AGAP004380	GSTD12
AGAP004405	
AGAP013017	
AGAP004407	
AGAP004409	
AGAP004413	
AGAP004414	
AGAP004416	
AGAP004419	
AGAP004423	
AGAP004425	
AGAP004426	
AGAP004427	
AGAP004428	
AGAP004430	
AGAP004431	
AGAP004432	IR41t.1
AGAP012969	IR41t.2
AGAP004435	
AGAP004434	Pcaf
AGAP004433	OBP19
AGAP004429	
AGAP004424	
AGAP004422	RpL19
AGAP004420	
AGAP004418	
AGAP004417	
AGAP004412	
AGAP004411	
AGAP004410	
AGAP004408	
AGAP004437	
AGAP004438	
AGAP004440	
AGAP004446	
AGAP004443	
AGAP004444	
AGAP004442	
AGAP004441	
AGAP013507	
AGAP004439	
AGAP004450	
AGAP004451	
AGAP013238	
AGAP004452	
AGAP013508	
AGAP013542	
AGAP004449	
AGAP004448	
AGAP004447	
AGAP004453	GPRDOP3
AGAP004454	
AGAP004459	
AGAP004462	RpS25
AGAP004464	
AGAP004467	
AGAP004470	
AGAP004472	
AGAP004473	
AGAP004474	
AGAP013052	
AGAP004471	
AGAP004469	
AGAP004468	
AGAP004466	
AGAP004465	
AGAP004463	
AGAP004461	
AGAP004460	
AGAP004458	
AGAP004457	
AGAP002478	
AGAP004455	GNBPB1
AGAP004475	IR100i
AGAP004476	
AGAP004480	
AGAP004483	
AGAP004484	
AGAP004486	
AGAP004488	
AGAP004489	
AGAP004490	
AGAP004491	
AGAP004492	
AGAP004487	
AGAP004485	
AGAP004481	
AGAP004479	
AGAP004478	
AGAP004477	
AGAP004494	
AGAP004496	
AGAP004498	
AGAP004499	
AGAP004500	
AGAP004503	
AGAP004508	
AGAP004509	
AGAP004510	
AGAP004513	
AGAP004507	
AGAP004506	pburs
AGAP004502	
AGAP004501	
AGAP004497	
AGAP004495	
AGAP004514	
AGAP004516	
AGAP004518	
AGAP004519	
AGAP004521	
AGAP004522	
AGAP004524	
AGAP004527	
AGAP004529	
AGAP004530	
AGAP004532	
AGAP004533	
AGAP004535	
AGAP004543	
AGAP004537	
AGAP004534	
AGAP004531	
AGAP004528	
AGAP004523	
AGAP004520	
AGAP004517	
AGAP004515	
AGAP004546	
AGAP004549	
AGAP004550	
AGAP004551	
AGAP004553	
AGAP004554	
AGAP004555	
AGAP004556	
AGAP004558	
AGAP004559	
AGAP004560	
AGAP004562	
AGAP004563	ANCE9
AGAP004564	
AGAP004567	
AGAP004568	
AGAP004569	
AGAP004570	
AGAP004571	
AGAP013278	
AGAP004572	
AGAP013053	
AGAP004574	
AGAP004573	
AGAP004566	
AGAP013254	
AGAP013164	
AGAP004557	
AGAP004552	
AGAP004548	
AGAP004545	
AGAP001518	
AGAP001519	
AGAP001520	
AGAP001521	
AGAP001524	
AGAP001527	
AGAP013478	
AGAP001529	
AGAP001531	
AGAP001533	
AGAP001535	
AGAP001534	
AGAP001532	GPRGNR3
AGAP001530	
AGAP013519	
AGAP001528	
AGAP001526	
AGAP001525	
AGAP001523	ABCA7
AGAP001522	
AGAP013108	
AGAP004575	
AGAP013253	
AGAP004576	TWDL12
AGAP013461	
AGAP004578	
AGAP004580	
AGAP004585	
AGAP013199	
AGAP013469	
AGAP004577	
AGAP004579	cdk2
AGAP004584	
AGAP004581	
AGAP004582	
AGAP004583	
AGAP004588	
AGAP004589	
AGAP004590	
AGAP013326	
AGAP004591	
AGAP004593	
AGAP004595	GPRGBB2
AGAP004586	
AGAP004587	
AGAP004592	
AGAP004594	
AGAP004596	
AGAP004597	
AGAP004599	
AGAP004604	
AGAP004606	
AGAP004608	
AGAP004611	
AGAP013331	
AGAP004612	
AGAP004613	GPRDOP1
AGAP013073	
AGAP004610	
AGAP004609	
AGAP004607	
AGAP004605	
AGAP004603	ABCC4
AGAP004602	ABCC4
AGAP004600	ABCC6
AGAP004598	
AGAP004615	
AGAP004619	
AGAP028408	
AGAP013140	
AGAP004620	
AGAP004622	
AGAP004624	
AGAP004625	
AGAP004627	
AGAP004629	
AGAP004633	
AGAP004632	DEF2
AGAP013218	
AGAP004636	
AGAP004614	
AGAP004616	
AGAP004618	
AGAP004621	
AGAP004623	
AGAP004626	
AGAP004628	
AGAP004630	
AGAP004631	
AGAP004634	
AGAP004635	
AGAP004637	
AGAP013117	
AGAP004639	
AGAP004640	
AGAP013302	
AGAP013063	
AGAP002485	
AGAP004638	
AGAP004641	
AGAP004642	NPF
AGAP004644	
AGAP004646	
AGAP004645	
AGAP004647	
AGAP004648	
AGAP004649	
AGAP004651	
AGAP004654	
AGAP004657	
AGAP004656	
AGAP004655	
AGAP004653	
AGAP004659	
AGAP013157	
AGAP004660	
AGAP004661	
AGAP001536	
AGAP001538	
AGAP013269	TWDL10
AGAP001545	
AGAP001546	
AGAP001549	
AGAP001550	
AGAP012996	
AGAP013239	
AGAP013450	
AGAP001553	
AGAP013250	
AGAP013236	
AGAP013091	
AGAP013288	
AGAP001557	
AGAP001558	GPRGNR2
AGAP001559	
AGAP001556	OBP7
AGAP001555	
AGAP001554	
AGAP001551	
AGAP001552	
AGAP013124	
AGAP013243	
AGAP012990	RpS23
AGAP001548	
AGAP001544	
AGAP001543	TWDL11
AGAP001542	
AGAP001541	
AGAP001539	
AGAP001537	
AGAP004664	
AGAP004665	CYP306A1
AGAP013334	
AGAP004670	
AGAP004668	
AGAP004667	
AGAP004666	
AGAP004671	
AGAP013143	
AGAP004672	
AGAP004675	GPRMAC2
AGAP004676	
AGAP001560	
AGAP001561	GPRNNA5
AGAP001565	
AGAP001569	
AGAP001570	
AGAP001572	
AGAP001577	
AGAP001580	
AGAP001581	
AGAP001583	
AGAP001585	
AGAP001586	
AGAP001589	
AGAP001588	
AGAP001587	VATI
AGAP001584	snRNP-U1-C
AGAP001579	
AGAP001578	
AGAP001576	
AGAP001573	
AGAP001568	
AGAP001566	
AGAP001564	
AGAP001563	
AGAP001562	GPRNNB3
AGAP001590	
AGAP001591	
AGAP001599	
AGAP001601	
AGAP001602	
AGAP001604	
AGAP001606	
AGAP001603	
AGAP001600	
AGAP001598	
AGAP001597	
AGAP001596	
AGAP001595	RpS29
AGAP001594	
AGAP001593	
AGAP001592	GPRTAK2
AGAP001608	
AGAP001610	
AGAP001611	
AGAP001612	
AGAP001614	
AGAP001619	
AGAP001621	
AGAP001622	
AGAP001624	
AGAP001623	
AGAP001620	
AGAP001618	
AGAP001617	
AGAP001616	
AGAP001615	
AGAP001613	
AGAP001609	
AGAP001625	
AGAP001627	
AGAP001629	
AGAP013377	
AGAP001638	
AGAP001637	sosie
AGAP001636	
AGAP001635	
AGAP001634	
AGAP001633	
AGAP001632	
AGAP001631	
AGAP001630	Tpi
AGAP013268	
AGAP001628	
AGAP001626	
AGAP001639	
AGAP001643	
AGAP001645	
AGAP001647	
AGAP001648	CLIPB17
AGAP001649	
AGAP001650	
AGAP001653	
AGAP001655	
AGAP001656	
AGAP001654	
AGAP001652	
AGAP001651	
AGAP001646	
AGAP001644	
AGAP001640	
AGAP001179	
AGAP001658	
AGAP001659	
AGAP001660	
AGAP001661	
AGAP001669	CPR6
AGAP001671	
AGAP001670	
AGAP001668	CPR5
AGAP001667	CPR4
AGAP001666	CPR3
AGAP001665	CPR2
AGAP001664	CPR1
AGAP001662	
AGAP001657	
AGAP001181	
AGAP001183	
AGAP001184	
AGAP013501	
AGAP001185	
AGAP001182	
AGAP001673	
AGAP013191	
AGAP001675	
AGAP013068	
AGAP001674	
AGAP001672	
AGAP001677	
AGAP001680	
AGAP001681	
AGAP001682	
AGAP001679	
AGAP001678	
AGAP001676	
AGAP013310	
AGAP001684	
AGAP001683	
AGAP001686	
AGAP001688	
AGAP001687	
AGAP001685	
AGAP001690	
AGAP013145	
AGAP001694	Exo4
AGAP001695	
AGAP001696	
AGAP001698	
AGAP001699	
AGAP001702	
AGAP001704	
AGAP001705	
AGAP001706	
AGAP013020	
AGAP001707	
AGAP001711	
AGAP001713	
AGAP001719	
AGAP001721	
AGAP001722	
AGAP001723	COEAE1A
AGAP001725	
AGAP001727	
AGAP013340	
AGAP001726	
AGAP001724	Sply
AGAP001720	
AGAP001718	
AGAP001717	
AGAP013493	
AGAP001716	
AGAP001715	
AGAP001712	
AGAP001710	
AGAP001708	
AGAP001703	
AGAP001701	
AGAP001700	
AGAP001697	
AGAP001728	
AGAP001729	
AGAP001731	
AGAP001733	Exo2
AGAP001734	
AGAP001738	
AGAP013082	
AGAP001739	
AGAP001740	
AGAP001742	
AGAP001744	
AGAP013510	
AGAP001746	
AGAP001745	
AGAP001743	
AGAP001741	
AGAP001737	
AGAP001736	
AGAP001735	
AGAP001732	
AGAP001730	
AGAP001747	
AGAP001749	
AGAP001751	
AGAP001753	
AGAP001754	
AGAP001759	
AGAP001762	APG9
AGAP001750	
AGAP001760	
AGAP001757	
AGAP001756	
AGAP001752	
AGAP001748	
AGAP001761	
AGAP001763	
AGAP001764	
AGAP001767	
AGAP001769	
AGAP013328	
AGAP001768	
AGAP001766	
AGAP001765	
AGAP001773	GPRALS2
AGAP003714	HPX3
AGAP004544	
AGAP003937	
AGAP002927	
AGAP004249	
AGAP002888	GPRNNA3
AGAP004039	
AGAP001935	
